Country,City,Year,AQI,PM2.5,PM10,Deforestation_Rate_%,Afforestation_Rate_%,Vehicles_Increase_%,Industries_Increase_%,Env_Budget_Million_USD,Population_Density_Per_SqKm,CO2_Emissions_MT,Green_Space_Ratio_%,Avg_Life_Expectancy_Index
Morocco,Rabat,2021,44.24,23.11,46.59,0.72,2.74,7.42,3.37,346.26,4439.45,124.53,43.06,82.74
Morocco,Rabat,2021,134.69,76.07,142.52,2.22,1.67,5.42,6.06,166.79,5271.57,161.58,37.53,76.35
Morocco,Rabat,2021,113.84,55.76,116.08,1.31,2.22,7.79,4.25,132.67,7798.91,144.48,37.53,77.68
Morocco,Rabat,2022,78.74,45.43,58.13,1.94,2.17,13.96,7.09,151.65,1388.64,197.8,43.17,80.05
Morocco,Rabat,2022,99.1,60.69,94.27,2.81,2.97,7.16,8.41,245.78,3862.17,191.99,42.25,78.88
Morocco,Rabat,2022,159.01,88.92,125.28,0.68,1.69,11.93,9.37,64.87,6346.12,213.06,38.04,74.53
Morocco,Rabat,2022,138.49,64.14,130.72,3.54,0.48,11.65,7.36,349.33,6196.8,206.28,31.72,76.47
Morocco,Rabat,2022,131.19,55.07,134.99,1.73,2.84,12.0,6.61,89.49,4140.93,193.94,42.66,76.43
Morocco,Rabat,2022,72.49,32.91,73.91,2.11,0.78,11.87,3.41,61.2,2891.35,183.8,37.33,80.29
Morocco,Rabat,2022,112.56,66.56,120.16,1.58,2.52,13.26,7.93,309.6,4710.75,219.15,41.26,78.12
Morocco,Rabat,2022,159.56,95.52,134.98,3.44,2.45,6.8,7.1,161.89,9266.02,177.01,34.66,74.69
Morocco,Rabat,2022,181.14,122.63,192.74,3.02,1.95,10.65,8.92,234.85,10660.78,231.88,32.16,73.39
Morocco,Rabat,2022,125.08,59.85,98.74,4.38,2.43,11.09,6.56,378.16,2177.53,182.83,40.74,77.42
Morocco,Rabat,2022,103.21,50.75,84.58,1.6,1.32,5.1,6.68,303.82,5557.41,161.71,36.82,78.73
Morocco,Rabat,2022,120.92,61.25,109.01,3.85,0.98,5.35,9.6,315.33,4817.09,197.05,34.26,77.57
Morocco,Rabat,2022,118.38,62.3,112.06,0.54,0.49,12.11,3.57,268.97,12163.56,169.76,28.78,77.65
Morocco,Rabat,2023,134.85,59.13,140.93,3.61,2.61,7.1,3.24,133.63,14772.8,159.97,29.44,76.28
Morocco,Rabat,2023,49.02,23.24,46.11,1.18,2.42,7.9,3.73,254.21,2375.31,144.52,43.71,82.24
Morocco,Rabat,2023,107.44,43.42,108.69,2.05,1.53,8.79,7.67,318.96,3963.07,188.32,38.56,78.48
Morocco,Rabat,2023,147.27,76.94,110.45,3.1,1.89,10.67,4.85,231.72,6873.23,185.92,35.7,75.65
Morocco,Rabat,2023,204.54,134.47,158.26,4.21,1.78,9.97,9.77,190.26,14768.07,231.82,26.37,71.74
Morocco,Rabat,2023,116.51,77.91,112.31,3.32,2.18,6.27,3.84,205.12,7770.15,127.49,35.46,77.64
Morocco,Rabat,2023,98.17,48.46,88.37,1.41,2.82,4.67,6.49,147.5,3383.8,148.24,43.66,78.75
Morocco,Rabat,2023,118.1,78.94,123.95,1.58,2.22,7.26,8.28,315.45,3224.54,187.04,41.86,77.76
Morocco,Rabat,2023,137.32,65.87,139.67,2.66,2.81,13.93,8.56,191.75,7383.34,251.8,38.38,76.23
Morocco,Rabat,2023,119.9,61.51,126.46,2.81,2.4,7.85,8.92,159.5,4086.41,173.61,40.31,77.33
Morocco,Rabat,2023,102.56,47.32,83.24,4.07,2.89,4.76,7.84,183.57,6830.49,150.48,37.78,78.53
Morocco,Rabat,2023,139.29,67.69,136.49,2.56,0.33,6.06,9.42,274.41,11939.71,195.41,26.48,76.26
Morocco,Rabat,2023,155.73,62.84,159.47,1.77,2.06,9.5,5.33,206.89,10252.25,186.01,34.17,75.03
Morocco,Rabat,2023,137.31,61.81,100.12,4.47,0.47,4.26,6.26,359.26,11177.25,130.14,25.75,76.56
Morocco,Rabat,2023,130.07,73.7,110.87,0.67,1.58,12.69,5.49,272.62,5931.5,195.09,38.15,76.87
Morocco,Rabat,2023,93.85,52.35,76.79,1.67,2.38,10.5,6.49,270.42,7242.51,186.1,38.22,79.28
Morocco,Rabat,2023,75.95,46.41,78.97,2.75,2.2,6.03,7.72,239.08,5281.97,164.18,38.56,80.42
Morocco,Tangier,2014,148.72,61.06,159.0,3.44,1.44,8.69,6.59,386.6,7457.94,190.32,33.42,75.86
Morocco,Tangier,2014,124.37,81.38,124.67,1.32,2.14,9.73,8.26,117.51,6298.39,222.5,38.79,76.94
Morocco,Tangier,2014,86.53,53.87,76.27,2.19,2.26,5.24,9.56,342.39,4260.23,160.15,40.33,79.92
Morocco,Tangier,2014,173.85,73.33,147.01,3.86,0.93,4.54,5.29,332.21,14786.89,152.48,24.13,74.07
Morocco,Tangier,2014,184.03,83.4,151.05,1.63,2.53,12.54,9.71,389.62,11498.71,264.88,34.46,73.51
Morocco,Tangier,2014,140.12,57.37,128.58,4.45,2.4,4.85,6.65,213.63,10242.78,136.61,32.51,76.09
Morocco,Tangier,2014,170.09,92.45,157.38,3.54,0.57,13.66,8.61,305.22,11702.35,257.18,26.45,74.27
Morocco,Tangier,2014,167.44,113.12,138.04,2.84,2.99,9.91,3.79,353.0,14174.18,188.53,31.97,74.54
Morocco,Tangier,2014,140.92,62.1,101.24,1.6,0.69,11.25,9.06,81.24,3720.7,237.74,36.75,75.77
Morocco,Tangier,2014,130.58,83.14,114.01,2.73,2.21,4.85,6.67,138.29,11459.04,159.71,32.43,76.57
Morocco,Tangier,2014,93.26,53.54,70.19,0.56,2.56,8.68,6.14,393.28,1023.98,149.16,46.1,79.57
Morocco,Tangier,2014,72.82,50.12,74.09,1.62,2.0,5.34,6.26,328.62,9224.55,164.51,35.16,80.8
Morocco,Tangier,2014,158.6,100.99,137.61,4.13,0.8,9.26,4.67,331.47,9925.15,180.99,28.34,75.09
Morocco,Tangier,2014,99.97,62.44,85.98,1.85,1.8,9.34,8.93,277.3,7505.27,208.01,36.04,78.89
Morocco,Tangier,2014,134.99,68.55,133.71,0.63,2.19,13.57,5.12,128.67,11991.11,208.67,33.97,76.26
Morocco,Tangier,2014,90.79,38.09,96.46,1.2,2.34,10.3,9.49,351.29,7438.47,202.34,38.39,79.65
Morocco,Tangier,2014,90.96,47.13,78.68,1.85,2.66,13.86,4.04,308.85,3496.72,200.0,42.63,79.55
Morocco,Tangier,2015,115.61,50.52,120.54,1.21,2.42,8.57,6.98,352.12,4496.56,188.78,41.55,78.0
Morocco,Tangier,2015,116.95,65.8,87.75,1.1,1.73,9.71,5.65,144.92,2324.84,167.74,41.77,77.49
Morocco,Tangier,2015,150.12,68.1,164.24,3.15,1.74,12.73,9.55,252.97,11077.37,238.75,30.97,75.5
Morocco,Tangier,2015,143.22,82.38,124.5,3.02,1.69,7.26,5.09,343.02,12364.41,157.21,29.69,76.14
Morocco,Tangier,2015,147.92,81.93,159.53,4.25,2.9,11.49,5.89,389.19,10383.75,196.07,34.08,75.92
Morocco,Tangier,2015,58.83,38.92,45.83,1.37,0.81,9.09,3.55,91.29,1826.35,145.25,39.24,81.26
Morocco,Tangier,2015,153.12,67.64,143.48,4.47,2.55,5.0,7.32,110.85,6757.29,149.36,36.42,75.01
Morocco,Tangier,2015,123.6,77.82,134.32,1.64,2.64,9.35,4.02,116.92,8944.65,176.15,37.35,76.99
Morocco,Tangier,2015,171.49,93.7,159.61,1.23,0.31,12.05,6.39,168.43,9939.46,190.26,29.75,73.9
Morocco,Tangier,2015,112.51,73.01,102.28,1.34,0.35,8.74,5.59,320.16,13220.14,197.08,26.48,78.14
Morocco,Tangier,2015,158.68,103.09,137.61,0.64,2.86,11.77,9.12,260.61,7538.14,236.03,40.39,74.94
Morocco,Tangier,2015,166.01,113.23,150.54,0.64,1.38,6.89,8.75,126.18,10206.41,209.95,33.3,74.19
Morocco,Tangier,2015,137.66,85.22,120.43,1.73,1.96,11.25,4.52,181.89,8959.96,198.54,35.18,76.19
Morocco,Tangier,2015,77.66,51.65,56.38,0.81,2.3,9.64,7.01,151.99,5010.73,202.85,41.08,80.13
Morocco,Tangier,2015,97.41,66.89,95.49,1.25,2.38,10.04,4.81,326.44,7152.61,179.88,38.75,79.16
Morocco,Tangier,2015,132.92,55.59,139.51,3.37,1.45,6.15,5.82,95.53,10970.88,148.5,30.0,76.33
Morocco,Tangier,2015,112.97,63.29,82.62,1.24,0.86,9.8,3.65,351.91,12349.42,168.78,28.99,78.17
Morocco,Tangier,2015,145.37,79.95,121.82,0.7,1.07,8.91,4.28,161.37,9299.21,152.43,33.2,75.63
Morocco,Tangier,2015,121.14,48.84,101.62,3.53,1.0,5.39,9.75,79.47,1224.38,190.52,38.25,77.08
Morocco,Tangier,2015,124.11,82.57,111.8,1.28,1.17,6.36,6.22,98.09,14887.71,161.56,27.35,76.92
Morocco,Tangier,2015,178.15,102.42,148.94,3.12,2.35,9.01,6.36,223.21,14219.67,187.31,29.7,73.57
Morocco,Tangier,2016,90.43,39.03,66.32,4.14,1.9,5.2,4.15,357.67,5737.9,143.72,35.81,79.69
Morocco,Tangier,2016,126.33,51.09,102.67,4.24,1.58,7.75,5.91,111.46,3524.64,138.24,36.96,76.8
Morocco,Tangier,2016,135.57,64.25,107.8,4.23,2.79,9.09,4.18,78.82,12493.99,177.61,31.65,76.12
Morocco,Tangier,2016,103.89,63.81,74.15,2.91,2.17,6.91,7.21,166.58,6235.73,158.18,37.38,78.41
Morocco,Tangier,2016,152.78,106.33,127.09,4.13,0.3,6.57,5.77,155.52,13262.05,184.52,23.52,75.13
Morocco,Tangier,2016,110.33,75.9,97.03,1.35,2.02,8.41,6.16,329.61,3763.72,176.21,40.95,78.3
Morocco,Tangier,2016,106.3,43.91,85.38,2.63,1.72,10.38,8.32,233.82,4814.42,221.95,37.71,78.38
Morocco,Tangier,2016,115.39,65.29,109.87,2.84,0.31,10.99,6.28,320.85,6218.03,184.55,31.87,77.95
Morocco,Tangier,2016,152.54,72.18,157.34,2.74,2.25,6.97,7.84,370.41,12573.64,201.59,31.43,75.57
Morocco,Tangier,2016,125.67,72.73,134.4,2.65,1.63,11.79,4.98,214.98,7773.38,174.59,34.47,77.05
Morocco,Tangier,2016,63.28,42.68,67.38,1.58,0.55,4.61,4.32,118.74,5601.69,134.84,34.48,81.02
Morocco,Tangier,2016,145.66,93.05,158.47,3.13,1.59,5.39,5.35,153.84,9770.54,141.57,31.86,75.6
Morocco,Tangier,2016,162.6,79.88,156.44,3.11,1.83,12.79,6.47,178.45,5876.94,206.49,36.52,74.52
Morocco,Tangier,2016,91.32,50.26,85.26,2.59,0.67,5.84,5.89,136.88,3234.9,152.27,36.18,79.19
Morocco,Tangier,2016,170.93,90.57,137.06,1.7,0.38,13.6,3.26,200.43,11429.56,196.22,28.02,74.01
Morocco,Tangier,2017,117.88,51.08,126.66,4.14,0.36,12.43,3.15,290.33,3335.29,159.81,33.59,77.72
Morocco,Tangier,2017,159.5,65.18,139.88,1.19,1.6,11.56,9.62,226.91,14674.88,232.75,28.95,74.82
Morocco,Tangier,2017,129.82,60.3,106.01,0.92,0.82,9.32,3.56,373.15,12348.79,158.26,29.19,77.09
Morocco,Tangier,2017,147.82,95.03,137.4,4.3,2.09,4.49,5.73,125.28,9113.76,157.61,32.87,75.4
Morocco,Tangier,2017,136.29,77.91,147.92,2.37,2.79,12.46,7.76,232.52,9504.16,206.9,36.5,76.38
Morocco,Tangier,2017,105.31,44.87,104.66,3.08,1.25,10.7,4.37,121.52,3099.71,180.3,37.58,78.22
Morocco,Tangier,2017,121.96,75.12,125.89,3.94,1.77,7.46,7.06,301.09,9260.51,195.58,32.13,77.47
Morocco,Tangier,2017,198.15,95.26,143.06,1.92,1.63,13.75,7.52,171.95,13378.34,226.48,29.6,72.13
Morocco,Tangier,2017,58.55,29.2,53.78,0.98,1.25,7.65,5.01,189.46,2118.72,135.23,40.64,81.48
Morocco,Tangier,2017,146.03,95.41,113.44,4.12,0.62,10.45,3.8,253.08,6788.34,179.25,30.95,75.77
Morocco,Tangier,2017,169.0,72.58,151.25,3.89,1.47,9.88,8.23,296.14,12590.72,207.88,27.93,74.33
Morocco,Tangier,2017,54.49,29.5,52.3,3.13,2.91,7.35,4.18,369.46,2637.83,130.67,42.96,82.11
Morocco,Tangier,2017,101.4,49.17,93.77,1.35,1.99,12.73,6.23,76.3,1300.76,213.46,43.31,78.39
Morocco,Tangier,2017,126.43,81.03,89.83,1.68,1.79,8.95,7.18,328.18,11570.59,184.75,32.11,77.23
Morocco,Tangier,2017,85.95,37.14,85.68,2.6,2.05,7.36,5.27,365.1,3835.04,133.83,39.7,80.0
Morocco,Tangier,2017,118.75,48.16,89.69,3.03,2.92,10.45,6.2,385.09,9284.08,186.86,36.44,77.85
Morocco,Tangier,2017,221.26,97.99,182.69,3.6,0.69,9.84,9.83,97.66,14684.7,247.18,23.77,70.44
Morocco,Tangier,2017,120.86,75.71,85.16,0.54,2.33,12.03,7.33,348.62,8732.66,225.42,37.71,77.64
Morocco,Tangier,2017,100.52,60.23,77.83,4.37,1.24,10.43,3.18,217.46,2560.06,165.68,36.8,78.73
Morocco,Tangier,2018,126.84,80.46,139.25,1.0,0.66,4.49,8.63,263.7,14700.33,171.45,26.29,77.07
Morocco,Tangier,2018,124.78,61.42,101.01,3.51,2.18,10.35,3.84,291.47,10193.69,186.17,32.84,77.26
Morocco,Tangier,2018,112.6,75.14,82.22,4.24,1.43,4.61,5.86,326.44,9391.88,150.55,30.67,78.15
Morocco,Tangier,2018,126.06,81.08,121.19,3.96,2.26,13.8,8.12,76.86,2016.15,234.13,40.8,76.75
Morocco,Tangier,2018,94.89,48.53,80.94,0.55,1.0,9.74,5.89,383.24,6271.3,185.11,36.19,79.44
Morocco,Tangier,2018,203.69,123.59,152.69,2.73,1.02,13.08,7.9,272.65,11895.66,248.89,28.43,71.97
Morocco,Tangier,2018,126.7,68.37,114.06,3.56,0.45,6.05,5.72,181.48,13166.87,147.63,24.64,76.92
Morocco,Tangier,2018,124.25,59.41,115.54,2.49,0.81,11.02,3.09,233.72,12859.16,171.26,27.07,77.18
Morocco,Tangier,2018,129.09,87.24,118.51,2.35,0.66,13.45,3.75,311.89,4033.61,184.26,35.59,77.02
Morocco,Tangier,2018,176.77,110.47,186.71,2.58,2.26,4.51,7.16,229.41,13552.04,179.59,30.64,73.67
Morocco,Tangier,2018,160.63,80.65,137.76,4.41,1.3,6.63,8.86,109.1,12533.35,205.53,26.95,74.51
Morocco,Tangier,2018,65.71,35.4,49.99,2.42,1.7,6.75,3.29,334.68,4829.53,138.32,37.85,81.29
Morocco,Tangier,2018,123.99,86.44,106.4,0.79,1.91,8.28,9.35,349.64,4541.11,215.75,40.39,77.43
Morocco,Tangier,2018,67.79,36.62,69.94,2.46,1.51,6.49,8.57,257.96,1639.21,176.22,40.44,81.0
Morocco,Tangier,2018,209.83,103.11,198.08,2.28,1.1,11.5,8.6,83.49,13077.29,238.3,27.94,71.18
Morocco,Tangier,2018,164.14,89.34,115.04,1.02,1.24,13.72,5.61,266.5,10070.28,210.14,32.64,74.59
Morocco,Tangier,2018,103.25,43.84,111.97,2.77,0.96,9.07,6.9,296.41,6219.51,185.26,33.89,78.71
Morocco,Tangier,2018,131.89,71.09,94.04,1.76,1.23,4.77,9.17,179.55,11570.51,195.08,30.35,76.57
Morocco,Tangier,2018,140.05,62.27,127.47,2.89,1.74,5.17,8.6,190.85,11500.18,189.58,30.83,76.05
Morocco,Tangier,2018,108.68,61.47,118.5,2.61,0.57,4.05,6.62,277.16,1094.04,140.13,38.01,78.31
Morocco,Tangier,2019,121.47,55.07,116.96,3.38,1.08,10.29,5.35,115.95,4054.17,170.9,35.8,77.13
Morocco,Tangier,2019,171.37,90.94,171.52,2.41,1.05,9.73,7.89,287.84,6839.15,209.62,33.9,74.15
Morocco,Tangier,2019,169.5,105.67,171.95,2.54,2.51,12.78,6.95,159.87,6160.08,217.61,38.83,74.02
Morocco,Tangier,2019,163.61,97.1,143.42,2.34,1.86,6.41,9.22,178.85,7690.99,199.08,35.54,74.45
Morocco,Tangier,2019,164.96,83.27,170.88,3.17,2.39,9.51,9.97,179.29,8793.55,223.41,35.21,74.36
Morocco,Tangier,2019,131.13,72.51,101.17,3.89,2.09,9.43,4.86,146.17,7918.01,151.18,34.47,76.55
Morocco,Tangier,2019,120.08,73.51,130.25,0.91,1.66,10.95,9.99,153.75,7729.01,236.0,36.34,77.3
Morocco,Tangier,2019,132.99,84.6,141.36,2.77,1.04,4.03,6.85,262.82,12188.98,162.74,28.16,76.66
Morocco,Tangier,2019,146.62,90.57,160.18,3.95,1.85,7.88,7.31,224.99,14238.9,183.18,27.36,75.68
Morocco,Tangier,2019,112.64,64.79,123.27,0.55,0.53,11.11,4.6,101.87,2664.96,188.46,38.37,77.69
Morocco,Tangier,2019,99.12,68.22,92.6,1.58,2.61,13.37,4.18,139.26,2418.69,172.1,43.82,78.67
Morocco,Tangier,2019,141.97,76.13,148.0,4.02,2.06,8.88,6.8,150.67,10313.35,195.95,31.84,75.84
Morocco,Tangier,2019,101.44,54.25,92.15,3.11,2.37,11.28,6.05,217.84,4031.43,190.7,39.98,78.67
Morocco,Tangier,2019,166.85,91.53,129.84,4.48,0.41,5.69,9.35,229.38,9161.64,171.69,27.57,74.34
Morocco,Tangier,2019,145.23,64.95,125.54,2.73,0.78,7.61,7.98,372.92,7169.29,166.61,32.43,76.06
Morocco,Tangier,2020,145.29,72.79,114.94,3.64,2.9,4.15,6.57,242.87,8033.08,128.23,37.02,75.8
Morocco,Tangier,2020,159.15,103.75,156.59,2.92,1.6,10.16,9.44,296.21,11176.55,243.93,30.69,74.98
Morocco,Tangier,2020,84.53,58.39,68.66,2.78,1.4,4.56,3.81,254.07,2426.77,112.8,39.0,79.87
Morocco,Tangier,2020,137.42,67.42,97.11,3.13,0.91,12.64,4.91,159.18,2735.18,176.04,36.88,76.16
Morocco,Tangier,2020,159.9,90.54,144.14,3.14,1.67,7.3,7.62,61.41,12280.18,169.55,29.61,74.46
Morocco,Tangier,2020,121.91,75.11,120.32,2.26,0.49,8.04,5.21,305.94,9710.37,150.59,29.51,77.48
Morocco,Tangier,2020,141.07,74.05,148.78,2.11,1.42,11.14,4.44,303.57,7937.96,197.82,34.2,76.2
Morocco,Tangier,2020,78.58,46.91,85.85,1.43,0.82,4.88,7.75,232.32,1363.35,153.36,39.67,80.23
Morocco,Tangier,2020,176.14,77.19,163.56,4.42,0.39,11.3,7.83,140.46,2397.42,198.09,34.36,73.54
Morocco,Tangier,2020,115.54,57.6,125.28,2.89,0.94,12.19,3.94,295.72,8218.98,172.76,31.72,77.89
Morocco,Tangier,2020,75.54,37.94,73.27,1.87,1.01,5.88,3.97,296.0,3450.72,134.47,37.73,80.56
Morocco,Tangier,2020,98.05,64.67,78.9,4.37,1.59,5.74,8.06,293.11,4287.71,167.26,36.11,79.05
Morocco,Tangier,2020,167.2,99.73,178.59,2.42,1.69,10.72,9.63,72.36,7397.96,243.26,35.24,74.0
Morocco,Tangier,2020,168.49,112.19,128.41,4.08,1.35,13.85,8.11,167.4,7668.26,239.11,32.29,74.1
Morocco,Tangier,2020,155.18,86.2,129.14,3.11,2.22,8.18,4.46,191.95,8937.58,148.79,34.62,75.04
Morocco,Tangier,2020,210.2,137.41,166.33,2.67,1.54,11.53,7.48,101.12,12679.56,226.58,29.27,71.19
Morocco,Tangier,2020,171.62,110.48,179.13,2.92,2.39,10.97,8.45,238.88,9559.93,227.88,34.68,74.04
Morocco,Tangier,2020,68.59,27.59,51.87,1.22,1.4,11.22,7.93,358.66,915.42,218.78,42.06,81.14
Morocco,Tangier,2020,70.33,48.62,58.14,1.01,0.96,10.14,3.02,309.06,3911.54,134.46,37.95,80.93
Morocco,Tangier,2020,171.28,87.1,187.96,1.32,0.35,13.74,5.86,84.74,8314.15,200.42,31.41,73.75
Morocco,Tangier,2020,65.66,38.63,68.44,1.44,1.65,7.78,5.59,213.98,4846.45,138.33,38.67,81.05
Morocco,Tangier,2020,147.51,92.18,104.48,2.95,2.63,7.46,8.94,179.81,11732.64,205.65,33.2,75.53
Morocco,Tangier,2021,122.81,58.16,103.32,2.26,0.89,5.4,8.3,178.55,3720.11,175.6,36.68,77.17
Morocco,Tangier,2021,127.5,59.13,124.79,4.37,2.63,7.79,5.43,338.07,3646.63,141.63,39.86,77.18
Morocco,Tangier,2021,149.33,83.01,105.05,4.49,2.54,4.73,4.48,266.58,11512.43,122.35,31.62,75.58
Morocco,Tangier,2021,120.09,64.62,91.41,1.14,2.48,12.23,4.57,151.18,8561.07,200.2,37.74,77.3
Morocco,Tangier,2021,81.78,42.05,89.69,1.65,2.98,13.01,6.23,340.6,3600.75,201.91,43.68,80.23
Morocco,Tangier,2021,144.51,93.33,128.98,2.48,0.48,9.94,8.9,389.78,5469.63,218.57,33.49,76.15
Morocco,Tangier,2021,112.77,66.28,85.93,3.75,1.04,8.56,8.91,125.89,3133.01,194.29,36.24,77.73
Morocco,Tangier,2021,132.21,74.18,104.64,2.93,1.3,9.92,9.39,69.4,3906.08,213.3,37.08,76.32
Morocco,Tangier,2021,122.96,70.87,121.04,0.99,2.15,13.06,5.35,95.11,8819.75,191.62,36.65,76.99
Morocco,Tangier,2021,109.67,74.95,99.42,2.67,0.69,8.07,6.72,284.38,7216.37,173.6,32.17,78.26
Morocco,Tangier,2021,204.86,106.76,225.08,1.19,0.73,13.06,9.99,224.77,12783.65,267.5,28.23,71.79
Morocco,Tangier,2021,122.57,69.94,125.69,2.16,1.0,12.11,6.34,211.84,6575.78,223.03,34.26,77.25
Morocco,Tangier,2021,95.87,50.68,102.35,3.09,1.29,9.94,3.43,193.65,6145.26,144.2,34.65,79.0
Morocco,Tangier,2021,149.01,102.48,114.92,2.33,0.42,8.71,7.72,334.78,10134.57,206.12,28.79,75.74
Morocco,Tangier,2022,161.33,102.49,143.59,3.59,2.62,13.44,9.65,191.58,12952.4,261.07,31.31,74.63
Morocco,Tangier,2022,155.62,93.19,150.29,2.45,2.0,7.95,8.62,271.67,4516.56,186.65,39.04,75.17
Morocco,Tangier,2022,143.02,98.42,144.52,3.16,0.31,8.32,5.56,399.85,6022.33,155.44,31.75,76.27
Morocco,Tangier,2022,108.96,51.22,81.13,3.76,1.49,11.2,3.55,183.23,9979.01,156.07,30.74,78.1
Morocco,Tangier,2022,142.71,86.73,121.18,2.19,0.9,8.32,8.19,260.37,14241.9,202.2,26.27,76.01
Morocco,Tangier,2022,206.22,119.69,189.45,3.23,1.9,7.48,9.91,238.11,13970.54,232.47,28.51,71.73
Morocco,Tangier,2022,167.93,76.78,154.78,3.9,0.66,9.1,9.32,230.58,4226.3,214.99,33.86,74.27
Morocco,Tangier,2022,84.92,37.58,77.38,1.55,0.78,7.36,5.89,314.75,2969.58,163.23,37.83,79.97
Morocco,Tangier,2022,213.73,110.3,190.78,4.12,0.35,13.01,3.78,330.88,14883.08,199.58,22.04,71.41
Morocco,Tangier,2022,146.24,63.91,154.02,1.35,1.3,4.14,5.18,238.5,10558.94,133.24,31.98,75.73
Morocco,Tangier,2022,109.31,65.96,95.39,2.6,1.23,10.18,5.57,180.29,1781.24,175.48,39.3,78.07
Morocco,Tangier,2022,154.08,72.43,153.1,0.61,0.42,12.51,5.24,188.43,4366.2,195.16,36.29,75.1
Morocco,Tangier,2022,164.91,76.2,122.39,3.53,1.36,12.62,9.86,79.99,825.44,218.46,39.72,74.17
Morocco,Tangier,2022,150.93,93.96,132.33,1.37,2.5,13.74,4.48,292.72,14339.31,206.08,31.79,75.52
Morocco,Tangier,2022,112.39,58.25,100.51,0.79,1.79,4.43,3.65,364.89,14589.2,142.52,29.99,78.24
Morocco,Tangier,2022,106.06,71.51,112.94,2.88,1.01,4.91,5.29,298.1,6052.28,138.11,34.1,78.53
Morocco,Tangier,2022,114.67,67.81,83.36,2.35,1.34,12.35,5.42,130.53,2161.99,173.26,39.51,77.62
Morocco,Tangier,2022,66.79,43.67,48.03,1.06,0.75,4.38,4.5,365.29,8748.76,147.1,32.43,81.28
Morocco,Tangier,2022,126.85,58.94,111.28,3.11,1.44,10.86,8.54,86.52,1998.35,204.51,39.2,76.72
Morocco,Tangier,2022,138.3,58.86,107.9,1.97,2.76,9.31,6.81,210.06,8252.08,175.03,38.05,76.2
Morocco,Tangier,2023,148.33,73.96,160.9,2.03,2.86,7.91,7.02,81.66,13775.28,196.55,32.78,75.27
Morocco,Tangier,2023,181.64,125.91,138.03,2.41,0.51,12.9,4.11,235.34,12189.9,181.87,26.94,73.36
Morocco,Tangier,2023,154.37,83.41,113.51,3.65,1.12,8.85,5.27,288.31,11575.61,189.12,28.12,75.29
Morocco,Tangier,2023,125.96,53.22,88.53,4.13,0.4,4.42,7.55,291.16,3786.96,134.73,33.3,77.19
Morocco,Tangier,2023,130.13,52.67,124.19,0.54,2.69,8.49,4.37,300.17,11078.82,172.14,36.43,76.93
Morocco,Tangier,2023,133.23,54.54,119.04,2.61,1.43,9.65,7.09,350.73,9070.08,196.69,32.62,76.82
Morocco,Tangier,2023,146.7,86.15,146.37,2.26,0.87,10.77,8.51,334.45,9001.69,208.28,31.35,75.89
Morocco,Tangier,2023,149.73,66.45,111.45,1.12,2.48,13.54,5.69,349.2,4555.12,220.13,41.77,75.72
Morocco,Tangier,2023,121.92,50.58,112.95,1.73,1.23,6.0,6.76,154.59,5516.82,159.66,36.44,77.18
Morocco,Tangier,2023,169.94,103.12,140.66,2.41,0.69,13.69,8.12,67.24,11964.62,244.52,27.69,73.81
Morocco,Tangier,2023,114.1,59.92,114.41,0.56,1.01,12.5,4.37,268.29,10233.03,200.91,32.25,77.93
Morocco,Tangier,2023,96.39,58.96,83.81,1.77,2.21,9.13,4.33,328.57,12708.36,180.44,32.16,79.23
Morocco,Tangier,2023,171.23,106.56,186.48,2.65,2.75,13.32,4.96,120.78,12469.66,223.62,33.13,73.83
Morocco,Tangier,2023,184.98,95.31,190.16,3.99,2.56,8.91,9.93,293.19,11446.67,214.03,32.25,73.25
Morocco,Tangier,2023,150.44,92.62,136.41,3.53,2.44,4.87,4.66,107.53,14568.85,131.23,29.22,75.19
Morocco,Tangier,2023,196.79,94.92,194.93,3.19,2.26,7.82,7.95,232.68,14098.69,216.45,29.49,72.35
Myanmar,Bago,2014,193.11,84.98,165.04,5.88,0.69,11.21,11.45,114.6,7198.26,258.93,28.99,72.36
Myanmar,Bago,2014,336.92,193.28,242.3,5.27,1.21,20.42,13.24,94.45,28131.44,370.69,10.23,62.73
Myanmar,Bago,2014,276.2,160.52,228.51,3.59,0.43,21.6,14.6,142.26,19075.76,387.58,18.64,66.87
Myanmar,Bago,2014,261.9,140.87,186.03,3.1,0.87,24.83,14.95,48.82,10299.16,411.99,29.21,67.64
Myanmar,Bago,2014,191.82,131.21,184.32,2.04,0.87,10.45,8.04,45.95,18164.22,214.16,22.4,72.3
Myanmar,Bago,2014,320.46,211.94,322.78,4.15,1.48,17.77,6.33,152.25,28436.7,288.37,11.84,63.94
Myanmar,Bago,2014,277.07,134.15,213.9,3.29,0.4,17.7,14.61,158.81,25430.75,368.7,12.47,66.85
Myanmar,Bago,2014,203.8,101.03,145.94,3.13,1.42,14.31,14.88,76.99,6067.86,307.61,35.07,71.57
Myanmar,Bago,2014,307.74,181.35,224.35,1.63,1.22,20.87,17.73,45.16,27301.43,440.02,14.73,64.57
Myanmar,Bago,2014,290.4,181.84,228.4,3.64,1.26,12.24,8.03,170.18,28085.3,280.88,12.04,65.98
Myanmar,Bago,2014,266.37,142.88,224.48,5.73,0.25,22.3,7.46,146.27,15133.5,307.07,19.9,67.53
